age,monthly_income,monthly_contribution,current_savings,inflation_rate,employment_type,job_stability,contribution_gap_months,readiness
46,76840.94086402908,11670.129681011877,50282.01339019112,7.375927447726131,2,0.4626325504715856,5,0.06995342706297958
49,154049.56174577578,35447.60021432973,27586.473053789934,11.457231419480332,1,0.8827373515599889,0,0.24764960838614483
49,353756.6260077206,20047.356601672862,24526.00233575675,8.395084589933347,1,0.7619116545979892,0,0.21332143078578109
43,123481.35656944869,6231.09792309236,25851.24751822174,6.652844341380393,0,0.45821359635205944,9,0.13528116373262947
24,149868.0409276494,13771.258633933056,164033.59454358032,10.131146412647189,0,0.26795263490845916,0,0.13297395903864956
53,517224.8354505703,35047.00166436596,16532.13068659536,10.749195712001352,1,0.701242408511002,4,0.16673100417972633
49,402938.652501542,70862.86915442847,0.0,6.975636793724301,1,0.8207983102196109,4,0.18945194603006782
44,95132.81349521759,4734.72880390048,78220.63506907888,6.0389285026831585,0,0.4514737333698419,4,0.23968432603415876
33,63313.42807419713,4981.356157130001,80361.46959801241,9.039592177100756,0,0.5557311128077761,2,0.29904080154560025
41,108123.62278539744,1804.3692188034217,14557.677565164004,8.479875368406661,0,0.33973081439036446,9,0.08386971074891433
51,131774.33475183454,13364.33197170542,70161.83828827163,11.793310647870781,0,0.25333698545763816,4,0.18888082760389097
35,94999.14063445077,10777.179167934193,9535.215426424042,10.371391269799625,0,0.38153515250279213,8,0.04981516880245287
35,109580.78846892947,8480.839681598762,69155.5351181235,7.861421110996023,0,0.22558315872765583,6,0.11104106751647067
40,139569.25237430428,6483.72626425723,210776.24542867686,6.259319623529743,1,0.8572517219871769,2,0.27705447864463717
33,642954.6386856836,45316.00548561612,26856.942544938243,9.062252439773173,0,0.31398731103092464,11,0.0
50,111911.87830252208,6637.340066293376,28888.278731271603,11.546966151181753,0,0.43225832014398013,0,0.25485652919897694
24,145194.24897858532,14596.26275697586,102666.84486713415,11.649606232724246,1,0.6778842296021761,2,0.31271418334464335
22,48838.28479367892,5510.311048682558,34341.19307640581,6.958713372681423,0,0.4646306962296234,8,0.06675364571759404
33,46045.81115305185,6028.3503795641545,42278.261316991135,6.989679964549129,0,0.4044826973302531,10,0.0
31,89604.18363451568,21451.032998833238,107583.82574382242,11.924739701760464,1,0.6290131505921528,4,0.21002798840710596
27,209210.0512261291,14917.150396071707,28508.03401936194,10.042191845943432,0,0.45236417234469783,8,0.026220176767044336
47,333109.15606083017,26539.388145333705,83021.17379808068,9.890543590629473,0,0.42957812888026775,6,0.0944628386886145
46,120446.07651073209,11471.675030904862,1050138.4636625685,9.710120273871333,0,0.3013514379431806,1,0.2471447096597561
32,172910.10515564226,3127.2289199997354,30232.219972731586,7.462616958496365,0,0.5996598267114635,10,0.12391742596814828
54,396315.4816345172,28233.01007997612,150407.02871323132,9.635701038046266,0,0.5130483156308037,7,0.06210944124190767
31,97420.43261170997,4398.303518486377,65047.12115979704,8.263966645813316,0,0.5707169977637205,3,0.25481217259014444
35,95784.84777972587,2576.8900737675503,134844.4945957559,9.966679446866358,0,0.5980194893630864,4,0.042866001349200204
44,219663.28061055328,16307.783539858168,56811.71402506317,8.612385781269598,0,0.5038779991199647,6,0.02763764982400342
25,305251.4975346092,28031.843817718596,72161.16380955171,6.39999330765494,1,0.7542511640122805,3,0.2513259079305066
53,106091.01337784492,9209.449458914205,390532.93601121963,10.732257136881737,0,0.42072407028278164,7,0.0
48,173574.93319583722,8781.088012287086,61376.57599479883,8.258941172067763,2,0.5126600445180742,5,0.044837231678287945
43,101321.11254508607,9498.367285394508,16937.79029110439,9.800031491055536,0,0.5588229873489168,10,0.18239257008456214
46,96712.3834558838,16301.480844560358,76163.39834939715,11.231013458399463,0,0.5744766164460839,6,0.15386168459319594
28,384412.2861632186,25258.679612185828,103251.57514659235,6.190812244918023,0,0.44763542610952045,10,0.0
26,144985.9054396346,4441.886136923725,74996.99962642572,7.483061814063637,0,0.49372936328740985,10,0.0
40,122901.98876342468,18232.610558050455,95253.88121587623,11.126955680374016,0,0.5791843667005578,2,0.1707027130651418
30,365048.32943728066,34626.3564744861,441252.71044637915,7.465436808529056,1,0.8481830864615818,5,0.15062571813150694
49,108263.84118224557,6727.529254089373,104986.83039590211,7.276068768058197,0,0.45000901906078544,6,0.10882979794085354
33,394347.9564028565,33697.17531210429,48679.62817005201,7.1407553861344875,0,0.52618889489247,5,0.2682836379523294
53,106672.44361479496,22742.467001674617,111580.28824503948,10.312223697011838,1,0.6974624601297866,3,0.19505739032167413
31,91387.43153448425,10786.295917987132,9798.772631000877,7.52507444546158,0,0.3963726923265862,1,0.19475276393629776
33,103053.15836352773,11400.698026977516,154248.33284040398,7.739372952308227,0,0.5285017799555369,1,0.18863993642555382
31,93620.33130967205,17854.99290383635,240029.48687746635,9.90581143144482,1,0.854883355953324,3,0.3503683055793084
22,131126.3504776054,14662.451546318842,46293.17013018309,10.183646078255684,0,0.5003321454745338,5,0.26591607932416766
31,466505.92626446043,116335.29749655494,14653.455976788466,10.181953989590632,1,0.8198797866052567,0,0.3674747636543755
45,78051.04560241221,2411.2566292712477,9112.46602986817,11.85179723189928,1,0.8912952173630613,1,0.18142967247774588
46,38410.94723938865,3495.4856563294043,27690.603403979814,9.709202057187351,0,0.3898185705792695,0,0.1574675332344846
32,189889.92797993048,21281.054314957735,78540.12502305768,9.409830627569022,1,0.62409693170686,2,0.1727745486702789
38,304028.19468325994,44940.86069471519,0.0,10.681239433207146,1,0.7990333180916898,2,0.17361346438997924
50,94889.22641105921,11156.530141174306,194452.51129587478,8.05303789612104,0,0.49309608573431696,10,0.007118236612876583
33,62956.97757625632,4274.964891966385,230445.66605545048,9.349153411798547,0,0.2728270046297158,4,0.14962817488057342
44,67050.18768632541,7451.355236752987,75087.69385178454,8.408706045674233,0,0.4189511013998985,9,0.0
37,318554.86678400415,24794.098036717285,0.0,10.320309597210642,1,0.7446044678676913,4,0.13538976906026257
52,345253.64863477176,22137.86881694057,11630.055627177882,9.829393478161215,1,0.7319305511664431,5,0.10355055054091702
31,38793.75537992546,1125.8982056038478,218099.5198605721,7.139291917355206,0,0.5342376120944851,0,0.13500401119894437
23,98757.18304432738,8187.688958419677,28426.304077190835,8.46098589025082,0,0.25654365235445986,11,0.02096634512935725
26,96208.78387650916,3443.7466984004154,26231.77737059834,6.19917789039337,1,0.8765636380108047,2,0.18802080084812126
33,110498.39437025765,10509.364431990998,5599.091755086092,11.620236260293353,0,0.4696672162226619,8,0.11946313306801296
27,70960.35455156256,3876.8160294650156,434118.15132121654,9.546930027736435,0,0.38588950250001497,0,0.16035145033931236
53,49363.966266305884,6094.375142828326,229555.0010019227,10.872792634818234,0,0.3714410559122048,8,0.014374789104306646
35,371395.8504504741,22477.85035874907,12908.85826697088,10.752304742701748,1,0.6786951643494019,0,0.2019071030049852
22,601561.8041844954,144051.3959950687,83715.44356323137,6.533108910428584,1,0.6705414924059311,5,0.2177275466322908
27,142318.59844436604,13564.76409961433,58725.03855122115,6.244032110220689,0,0.3528433881221308,2,0.24027330413644643
45,113973.64329829649,7744.189239330436,28800.745438396432,9.354065355581051,0,0.24355264641246632,10,0.016752951374059504
38,451589.4964798523,15408.533589702396,180221.7142784791,6.271987812287964,1,0.6547916927105395,2,0.16277765031056557
43,101942.97962610086,8438.469714950037,154829.76599587142,8.771186754001018,0,0.42555684513170644,4,0.15893432412635589
26,47216.389374303624,2874.411180343835,43688.48966665858,8.403327587890994,0,0.3050110283637165,1,0.0
44,206423.4233686064,21757.618436216322,50933.817034650674,7.288884384624808,0,0.5447139386150815,10,0.039834083962403434
51,90756.82495972916,18877.327879740656,57907.98862758418,6.946462037313164,2,0.6795769567874286,5,0.38488482092162457
34,314804.0824538069,33775.14740615486,16821.851274337692,7.842494478500047,1,0.6302414354605672,1,0.3078655875107195
44,96045.19510529215,8926.29077214128,55337.213620346505,7.158737041582419,0,0.26348108494333455,10,0.20424676884938597
36,91432.34781474352,4694.606072238445,133846.46324356165,10.680443613739744,0,0.4169766835527331,7,0.0
31,461686.84437523765,67659.77437646079,90899.38598732838,7.042805727231407,1,0.6692969619599857,0,0.15059548169281428
43,253316.4979732199,61739.55218566947,22261.541302614754,7.249786338508151,1,0.8728841390648736,1,0.23319626214987632
42,123309.2015840487,5496.827546826858,95531.67638169075,7.4039788727437665,0,0.4509348441701279,10,0.13073664467134896
44,94976.02181644719,9509.791706236929,349375.7373935064,7.366287231094454,0,0.4222656292595144,9,0.09057714109604521
50,99941.88874078158,2153.2902624175936,23947.68330351753,7.676137939444559,0,0.5770310927571549,5,0.07055115629055968
54,163020.21049109692,32894.49249303076,197450.33824119906,6.890460740295823,1,0.7444388752912154,1,0.34283447577021975
32,296953.2755801888,39152.16493810836,57670.406631796584,7.265716315516521,2,0.40839319851452127,0,0.20511829454924763
36,106882.21939700271,2530.5705939236395,0.0,6.349585881246314,0,0.5407722996495576,8,0.16333335290918255
51,102639.45923080058,14938.687925091348,122756.19000177675,11.545629140951476,0,0.5028643321819364,4,0.09864116089174424
53,99516.76209937778,3072.323658408908,28032.424616629432,10.09284103734781,0,0.39670962553944883,2,0.04880798613280227
45,114391.71104687931,3892.950922306509,57282.21976821454,10.15218417091868,1,0.74380568676475,1,0.18209979374648366
34,97015.90095614661,5862.230890148973,104034.60782920815,7.4857043943656665,0,0.5870396773281001,9,0.27213218794842686
49,262843.550991247,34788.04033551608,169099.86089335493,8.693560255613367,1,0.7523331858208694,4,0.31047736906530654
33,167196.28440262112,12718.823613685567,28263.045252664106,7.319982916023253,1,0.8733550767922289,5,0.21107737598200327
33,236452.26419836396,31427.05446467532,119412.79348830902,6.66627832375139,2,0.747533389080643,4,0.2415331755523473
32,56227.76557361661,2830.765042114216,11626.200999965125,6.572242847388165,0,0.21420134748745295,5,0.046351231001502825
41,191195.87780607282,26560.996159934344,23605.80384200016,11.2456321595491,1,0.7096277640906742,3,0.01924246859641615
44,238848.5917781439,41852.54968022064,58289.4422575917,8.593003531043916,1,0.6914089020258868,0,0.27043592090156937
54,460179.1177347275,83648.61845120709,12276.704755655861,6.4621934889225665,1,0.7922617132358138,0,0.3032120540309332
38,115362.81121693677,17314.06175556665,27997.032730668165,6.777471984504478,0,0.2709784589874974,11,0.07788369792458731
39,100812.58804457806,2084.1017931966235,13985.515742140866,8.399198778219564,0,0.34603395100274803,10,0.0
43,43454.907217627915,5634.864761185674,119006.25499529352,7.207796091360539,0,0.5183116006553544,10,0.19587917506328023
29,93899.34856402362,12762.373245853065,91204.28434089311,8.48629901613766,0,0.32258309254018025,4,0.30951136592226525
47,119842.15417558524,25236.719619616495,20794.89876368217,11.422395214117156,1,0.6733096473878151,1,0.12007941041266434
45,251651.95461170538,12615.271823590956,24743.918625605176,9.901075333309603,0,0.29710034853129064,4,0.048137281671602465
30,153370.28397186755,17003.311022242287,6780.1162206142535,7.248523289100662,0,0.30278754155970833,2,0.06258619212176897
33,225531.54539457447,4550.127386734488,36460.282941842146,8.018040737274818,0,0.21211084053245047,0,0.1169674935038343
53,90064.11712041472,11831.285634561533,393343.8666279133,7.308098991191631,0,0.5766779326006637,5,0.16652472961742254
54,100565.19526448449,3978.466826548319,95450.54578069018,6.380938168888235,0,0.3247994457636735,10,0.11843585115258111
26,101382.63600722437,1044.6367828046893,103885.85327372552,11.309153378900033,0,0.5427952751207094,11,0.0
49,92433.59254720762,8664.542248230246,66053.9241681176,11.402469828531709,0,0.4158060454297461,6,0.03577028103146661
34,94890.21343578868,3881.2719215181282,36730.961539729746,6.651892674797583,0,0.46548530100807756,8,0.11269002465095189
23,262945.8328399087,41188.68402987929,12624.009014139423,11.9857010162433,0,0.5893875585978957,1,0.19321671755737954
31,103684.9256605384,9255.604442760268,21220.758079303057,8.931516315334914,0,0.466493961602315,3,0.15664111128031477
37,102851.31235220251,1028.5131235220251,84784.68453454193,11.062748066799005,0,0.43779073642337585,2,0.13049362215239052
41,214374.24878283284,6518.6394080370865,3056.058369848266,6.667015996523047,0,0.44633420618577285,1,0.2647065964524389
51,176792.07422122758,23936.041679066355,236704.30853098474,9.93740059376179,0,0.5258314904010675,10,0.19169985694461666
44,193487.45202095117,39588.75084718075,19334.604301386073,9.856166499288298,1,0.8005539544403466,4,0.33980738620210366
31,683711.0286200258,102210.48265825176,11037.507235549241,6.971851709456102,1,0.6830420391348461,0,0.2364758080557841
22,297143.29565411963,40366.61909055122,81089.84157450082,8.288629788894044,2,0.5215445855954889,3,0.3037040952282176
52,105475.3817603498,13315.26414067332,113521.55035613928,9.240644633530746,0,0.5826034984938979,9,0.18271937990888193
26,178399.43150741013,26062.61210203333,48786.41513410331,11.944049107627135,0,0.4642941470498927,3,0.23043394138065146
43,121471.89206620281,7152.116506291124,30009.959100213542,10.949017662922548,0,0.5447639793217518,9,0.023356258907472796
40,212835.27380927827,23985.32887713943,0.0,11.47176101186723,0,0.341181332621911,10,0.0
30,442728.61284796207,102072.3097898878,61004.42323816409,11.713643757772124,1,0.7407377723680528,5,0.23785545070389985
24,87764.57823973849,6902.939379796449,95313.99118902994,9.430423866961934,0,0.43470670553121094,10,0.04613115602927867
40,273884.55784817727,24496.62253156038,47485.83369705815,7.1450959983815086,0,0.24949123527485542,11,0.08421118029971313
42,278695.29554761905,22495.95069741026,56608.885287033256,7.544693927055545,0,0.5488252276725687,8,0.057931167292261346
26,98372.14454519597,8673.042488165725,16735.16025821493,10.637612921919038,0,0.3482652271652885,6,0.08996602514142688
49,201513.84038978507,4957.763571552029,27905.5064186415,10.382237959465282,0,0.3085562735065281,7,0.022429086127026245
38,84302.53897651583,6130.74577100198,51341.68482389293,7.061297640956708,0,0.5090674939456679,4,0.09719414539430608
25,120865.80440513245,25467.44891169372,269402.6845126859,6.698041339464638,1,0.7541024376650057,0,0.3004049875976589
29,99316.64933733548,24713.14346425905,139763.5292131542,10.436901513727966,2,0.657671236067751,1,0.1144951300086908
48,119447.79846175566,3506.450371826649,283084.21925365896,8.772130703761446,0,0.50850288796715,11,0.0
39,305865.91281785705,75696.4464133074,29946.245218711203,7.539376019419278,1,0.8298517767891543,2,0.21765550471494224
45,306866.616889529,20283.373290211475,123613.53063688078,9.883426325918354,0,0.29878753918808487,7,0.06455435718314811
44,603496.5320274058,19711.141071491977,28352.495556672107,9.512820174137335,1,0.6406087385280773,3,0.0
30,135568.9673062803,5904.403089605056,15578.91898068917,11.773612090061619,0,0.3052646100583095,3,0.04397216726003901
47,65927.16430928331,1385.0276696116414,14650.22196516824,9.092811414096051,0,0.49643416406027574,11,0.14022267191679394
46,348213.3160095272,41919.8537873643,97608.23972178313,6.635274128842814,0,0.3870632496752164,1,0.19110759248381065
52,99020.99013593094,12766.50409590185,82105.78964594114,11.971087954969953,0,0.4672244507314874,6,0.08233930906311798
46,103874.68595451905,6916.403165456718,123268.68429812834,7.777812270715704,0,0.3103932134684763,7,0.03725523422859298
30,173991.8013375933,12144.872410522667,190716.3048897664,7.614201292655466,0,0.5648543607692733,10,0.21106337268950334
49,103916.0971718085,6255.392913658677,133020.0607902356,10.299291299487722,0,0.4698376942942348,4,0.24381084939977737
22,184324.30359069913,45488.4236523921,248848.26951836023,7.955987511213616,2,0.7994777012121774,5,0.22666739953030318
44,66244.66386619084,3113.68443009793,48252.21153717136,7.236989067787243,0,0.371571623606767,9,0.013500856598354982
48,106581.18417358129,26066.16155472559,185542.94398267375,7.324146197034332,2,0.6392471514142143,1,0.163208867850517
40,185493.18514292047,17947.50614599414,48891.629505242454,9.321549653872262,0,0.49029243574522846,7,0.10766053928947518
28,156923.04147844278,7082.620167922811,185247.03248226809,8.529176189082163,0,0.2923835880588638,11,0.0
50,101767.8029462974,9284.807525615815,106274.22125453627,11.777432538297186,0,0.39979868218721604,10,0.054649146788146405
54,494958.6535259013,45602.519888730756,24058.88589282197,10.41757660666584,1,0.6531435101787633,5,0.0
30,142310.66671204162,9845.61236945607,44819.694499884376,10.42187757432691,0,0.3937041717786451,11,0.16586404884757566
45,95539.34229689973,4471.642814468075,123422.87676723313,9.368678302141753,0,0.30869991468821023,6,0.0
47,392378.1505801488,82472.80382977801,24566.074162438377,9.896503041859152,1,0.6960516871864074,4,0.16049225801938882
37,100117.3389814848,6966.897000755473,32966.03073168309,6.749108870599706,0,0.42734510353903754,9,0.049734101837855066
51,94933.47015099679,3415.2777567086814,71643.28194538692,7.323875668073742,2,0.4343164353048146,5,0.09326271728984853
29,180227.6454482182,9038.461027694033,8881.063991826926,7.69240574726566,1,0.7320099459012016,0,0.28483888712031136
24,106912.91513639978,3813.748829677727,50217.50499875223,11.889126087457765,0,0.32772012813070284,0,0.19092792572548895
24,63147.2752315029,6827.746269390174,0.0,7.321481642588231,0,0.45259964266939906,9,0.1847003469460481
39,131579.8903965932,10151.101394092193,4138.802122619991,7.314400931157596,1,0.8223713091411581,3,0.14617391570276542
23,113545.93393328282,6334.385186097938,33740.39706609459,10.98627748425718,0,0.2927185561823818,8,0.10675734731103173
43,224545.43253682504,20194.433441545174,48311.90664622801,7.150797344739553,2,0.7447259619292356,3,0.23010240928897613
27,65481.70393047543,7834.364488852464,219881.52190717522,6.470330561821551,0,0.38940343509642583,1,0.2434174515715975
28,160393.36007637143,5062.129581188948,231861.68337071603,6.601026043208599,0,0.5187970495916288,2,0.11462569615932
27,167343.4960774732,38168.223409394865,41910.19605171806,8.356554807328155,1,0.6950019014871649,1,0.34881534300380745
45,135424.83832893166,22808.797661682856,56469.823264870836,10.04339122716432,1,0.8608377308521213,5,0.10293927175887055
24,108477.62815298476,26682.376230471,0.0,9.96450332947979,1,0.8049958726538108,5,0.23816230306514335
30,116757.7749484601,8227.173805606459,9577.751646384984,8.795749405293089,0,0.3570357603634638,4,0.1679279225615897
27,105224.99692038425,5106.344256673767,107665.83515245092,6.492157349133601,0,0.3854719003019631,11,0.09622092983175982
49,190387.1116431998,18738.743397376475,20851.745964465277,7.774718834083618,1,0.6242114684784489,1,0.17213356613505812
25,97022.27531512325,13203.79219266791,115138.72247824435,7.121284272303331,0,0.37043410546908173,0,0.11866668220511281
45,104210.65774336651,10790.00380712042,51501.02250773331,10.628281132321366,0,0.3989017263793886,11,0.0
49,281052.48504890123,63724.36851234284,135746.4336031716,9.190848053032003,1,0.6377692061114961,5,0.19263454759014523
46,283000.62647744035,4949.631811140849,6236.58241598671,10.776222929181374,0,0.26383089311468544,10,0.0
47,46026.236567889064,5951.178605404938,0.0,10.264020563649389,2,0.7647936784430778,5,0.2662875139673907
32,153578.84893330623,5086.668848104599,46498.15152337879,9.637784833482392,0,0.569949667465093,0,0.12222666474550495
28,49977.59336550638,2445.642645399713,20927.560077335533,9.54628532914013,0,0.2723460220836794,3,0.15399223971012457
28,424550.20504564786,46228.14756053527,61122.15767653494,8.615037833607317,1,0.671632502495868,3,0.08249700436664445
33,356615.03750852693,88009.90844227272,28705.835220971694,9.313173908213626,1,0.6405928208062913,4,0.1529796228406966
51,72297.76719999385,8713.371200796879,14896.504680251322,10.738592926767998,0,0.547599763180721,7,0.09190556997794916
48,80016.43326671486,2168.9099686297936,98939.46991635203,7.3621249533210715,0,0.26337085976247177,1,0.12567879262661005
38,295053.96137376677,16166.086227774216,101656.24421158279,9.388610395148039,1,0.684846543458513,0,0.10707699935718712
23,230811.00784185287,33129.13508738047,37794.65625780197,7.375237266976146,1,0.8128133790929668,0,0.31191993620666997
30,266331.11645395885,42829.14891166517,44198.44983599849,8.959957660779281,1,0.8319095696117151,5,0.1795536356553174
32,374069.06784087047,72511.47549045514,85758.33676275794,9.58327616511596,1,0.6252640362212061,0,0.2823723590709878
42,170005.3741753714,18909.334548463496,25187.459514701983,8.993964926712,0,0.44105379470099537,8,0.06484353779058502
25,314686.001531353,77109.35068106875,24006.668960350915,9.941466079117527,1,0.8826369941272512,2,0.3564164462019046
37,144485.6558588014,12235.434805520219,107042.29849063516,8.200860568532812,1,0.623368129678547,3,0.2314982746243241
29,55040.20553799817,4272.315490466166,30657.32661971889,9.18902390701706,0,0.5910720352816274,8,0.17356046116072338
38,100656.23943510493,6354.311158499335,44099.01749207376,9.58827493480214,0,0.5223779554856612,6,0.03902995649185047
38,102641.9847146802,2757.018639167644,183175.77208133216,6.085844938765408,0,0.5139473247975553,10,0.13887854883389728
48,113695.95531850208,1945.6804041663113,19341.57847943199,9.793672604061145,0,0.27185719292681654,4,0.009645484150867419
24,86960.97819975192,10948.484115238989,166443.58634746977,11.059556883886456,0,0.5709049303174549,4,0.15171994020304913
52,475583.3411902886,109641.3594871051,85660.95655103245,6.4869554947482895,1,0.6768393272886346,4,0.2572937987900633
27,462517.1527108291,9839.13121781784,26468.808209416282,7.46378088851138,0,0.5332763217742587,10,0.1581604275721622
23,110045.4202059288,2370.229641370309,29229.382646598668,8.310604073643102,0,0.4604673556508335,0,0.15173354498184166
47,304840.8265221634,61563.888549268384,258410.91589953826,10.038844782837675,1,0.6342977236803606,3,0.19262642721719223
53,180186.85054020587,12056.670262494965,0.0,8.05566822276884,0,0.5425185235195885,5,0.12421169770793457
38,94951.08555947193,7732.858769390563,121500.3176163086,6.820139488306881,0,0.5039868126782897,7,0.05641181247905444
46,32414.447501587965,2075.5263728983136,341204.1359490142,6.994979856236963,0,0.41916577747065964,3,0.15458858355085375
53,62642.89076075081,9525.690755891981,98280.12286652953,8.77917526779269,0,0.2956572090005948,4,0.0
48,59600.43252765298,9471.296605474807,27955.54521751936,11.147583922011203,1,0.7448130138717426,3,0.1700101554190908
33,116537.45297730343,5322.620166414079,69932.03589978853,7.236833509262382,0,0.4382016861144411,8,0.0
49,250221.20359702417,16940.01561024359,208393.45334299334,11.475706189223184,1,0.8247966514749704,5,0.22150286966456117
31,117432.73474282358,8957.26679055991,25864.20829571225,7.487176779331822,0,0.3547758164135018,4,0.22894563779783333
29,97632.22914833049,8244.518429792308,0.0,9.577178680334955,0,0.25588407625966336,6,0.061179451965462636
47,102421.31182366687,2522.6925564904327,5194.092767727812,8.813613437651025,0,0.476171902823837,6,0.07365524706085952
42,251041.92037669127,27645.447796033342,85428.90221306864,7.762480809753366,1,0.6946796505856724,4,0.1636069534664568
31,207908.68297290418,10841.731974180268,36813.06451197976,7.817806021174988,1,0.8800116219276659,3,0.24952284244610992
48,211163.90886529023,28079.94481288911,11292.40941219744,9.228581612837022,0,0.27726608444870837,9,0.06265290310461609
42,116334.22035524047,5114.132496235517,101741.47514013224,11.7384425226595,0,0.5261416536601462,4,0.0
38,93542.58039029996,9732.059008628503,77759.12621418237,8.69109424330939,0,0.332907887498618,2,0.1353163121498135
50,117839.08422980981,28361.508987095294,35304.31513851185,11.70639264086498,1,0.6328061800064919,1,0.14013072443439795
23,62687.73066117994,10500.40125741009,41898.661057110665,7.088327922187682,0,0.4090179325245228,1,0.21830251189095662
40,222376.33457736895,4585.343254966341,57575.33646960126,7.78448357704701,0,0.35229522395215546,9,0.006312816485892353
50,92290.90622031582,12031.103578444643,214591.71356942807,11.342498844930226,0,0.5123258524341182,10,0.0
52,126954.78242066331,24503.580808230177,23663.4239593223,11.510373158754302,1,0.629858935142054,4,0.05474360413687701
39,112223.90380568129,24507.199436717063,37243.3095357403,7.558052733533695,2,0.6805479446930458,0,0.20060613246543071
49,165670.67513734222,15678.839978637709,77628.16447944734,6.750775293124354,0,0.5042171938623227,2,0.09391242895678215
53,77256.96101474135,8680.836881452404,24131.028509663825,7.464840712169995,0,0.4513629985754214,11,0.11484233358001768
30,106048.05154259712,7677.442962134773,101224.98315675641,8.309482631483704,0,0.5156097767816947,3,0.22355613499923524
54,184651.80349486353,18628.920977218117,31302.549274677654,9.38627076533258,0,0.3854859383055783,6,0.08141635592688234
41,118920.77724376897,28284.19236946323,229071.9953064975,9.044846127980446,2,0.7953154357415625,5,0.2312257848152472
53,98058.35987430364,3983.4089092766067,157814.07746417087,9.884265573356949,0,0.23793304552768355,5,0.14660471121069274
39,244191.77516776536,55768.09138473755,125942.66324273274,10.581443480799454,1,0.7126125494521155,5,0.07290188503288701
23,292215.5336566619,71890.22037397703,36289.95116346082,11.953602199100995,2,0.42018738843264497,0,0.15399235033356026
22,356343.6706661856,44714.898391822615,14560.970414471296,6.072582524948406,1,0.605996699683467,0,0.15306144905903735
23,502114.01407162234,41223.53102829935,15016.890722383278,6.1336945684264235,1,0.6036149924688746,3,0.1720414987904888
46,79909.9764928455,3558.392708173045,43830.49022112343,11.476154240666496,2,0.4039975099434283,0,0.2728058305884252
43,99439.77686187765,5106.301441386607,88706.51725422443,7.9754522011477835,0,0.4471168168836399,6,0.00201938718108325
45,65674.65452847598,13692.816436266321,54625.12686646499,8.295085346833787,1,0.615285325738099,0,0.20262100551377826
23,297396.42453316075,67885.54657457916,9808.270775065956,6.383048273934604,1,0.7758450972489079,2,0.21901853006260663
50,167880.2918610705,7131.0496899887985,66674.00697276174,7.022909183376426,2,0.6971950011303824,2,0.12284070856268917
50,149731.7929781682,19078.003877995925,0.0,10.141460580550163,0,0.3053611955225539,0,0.10415995809728983
23,393366.43362273555,38855.03139752552,24319.771657816433,7.110879250436709,1,0.8176246892359353,1,0.34181366621330345
42,178824.7823541887,18698.572214797336,82957.58458408405,10.201931811801652,0,0.26261028376923934,1,0.061502127522397566
33,96148.66928307268,6908.971085601967,21785.920117744747,7.862180255304477,0,0.2830120541651209,10,0.04078555970160076
52,84262.60442233828,3081.048174007352,88601.3888147357,9.663852399790665,0,0.37349131190984386,2,0.08248326254052296
25,116487.8119692729,21659.4392064132,29888.414919268223,6.081372573626824,2,0.6332646845734944,5,0.2210932533979923
24,174745.4907667292,10582.30826000807,29135.383012120335,6.376173833318305,0,0.4343041433483565,9,0.0954435699588133
23,111354.24959333091,16965.645614069384,10302.776944425837,7.01372521115122,1,0.8023383850333121,5,0.14814523843488625
45,99586.57873838402,12435.826880146016,23380.85074276462,7.478951726600114,0,0.20522944784217892,10,0.16581837260667984
22,174374.92199700486,4291.255731628917,77322.80557299235,7.276152364620779,0,0.29722527660500475,5,0.17672858974670175
26,398835.2149045618,92168.78122670065,64644.85158262098,11.77531668396795,1,0.7798301358820409,2,0.41685857738315335
40,90156.366603243,6351.125391524435,30377.544358986597,7.277543294230266,0,0.4853525639542994,11,0.14400409493987706
22,100466.54893723792,9727.512974329054,41444.287307406186,10.414301082629626,0,0.3470103338562185,1,0.2562131378346351
46,131996.82229212634,19147.20684554988,37167.775375458776,8.233551851368514,0,0.5619586445892506,8,0.19858422204004986
53,471229.4764616355,96902.3936941235,6146.383553920677,8.137027034651247,1,0.6302747950663258,4,0.1587879694205486
47,657694.0212976078,139992.9636881498,4284.980343529177,7.801866941535376,1,0.8664628245866526,4,0.23313933664705858
30,294723.4173312533,72380.19641628208,4011.6829786863054,11.580114352916976,1,0.6640115722064587,5,0.12159853391242037
48,93485.98035135545,6354.15891178193,87487.28101971553,8.145462605746875,0,0.5261448013884719,4,0.0
47,73596.44373074044,1796.203845618845,149469.62889194427,10.987323976844332,0,0.40945466965492583,8,0.13922186084924765
41,144329.25265903704,9779.534176436408,95171.041154291,7.3127324748455,0,0.3083344150782663,6,0.0041195780981109625
32,96360.87290401208,3555.0044463382205,353325.9405622408,11.345503683389419,0,0.3366696159805132,3,0.07398329594871575
25,155130.11508079374,24387.554138477833,24135.016181454677,11.376340124987909,0,0.2720548108528825,0,0.14126761316254094
40,342724.9050656129,64936.161577118044,93019.13074357022,10.339655642944626,1,0.615249629560237,4,0.2038467000715541
32,194376.43801918023,47293.70664690544,42778.650662892855,6.629605311086426,1,0.8728913766919968,5,0.2331873760578379
36,60513.74960903021,4420.90212243868,90709.38469818438,8.13145716606213,2,0.5166980672964671,3,0.12279857916448561
49,100103.21036454644,3489.6604140538734,57811.85773437316,8.513239360172115,1,0.7346794336300534,5,0.0842010824105139
